unit_id,cycle,dataset,anomaly_score,status,top_abnormal_sensors,sensor_deviation_scores
2,81,FD001,77.1024,NORMAL,"sensor_3, sensor_4, sensor_11","1.69, 1.46, 1.02"
2,82,FD001,90.0393,WARNING,"sensor_15, sensor_20, sensor_4","1.88, 1.58, 1.55"
2,83,FD001,90.524,WARNING,"sensor_9, sensor_8, sensor_17","1.83, 1.78, 1.49"
2,84,FD001,90.7663,WARNING,"sensor_13, sensor_2, sensor_11","2.11, 1.56, 1.32"
2,85,FD001,98.6283,CRITICAL,"sensor_6, sensor_8, sensor_13","2.85, 1.46, 1.08"
2,86,FD001,57.7529,NORMAL,"sensor_3, sensor_20, sensor_12","1.67, 1.56, 1.00"
2,87,FD001,94.6925,WARNING,"sensor_17, sensor_14, sensor_21","2.17, 1.86, 1.57"
2,88,FD001,97.4262,CRITICAL,"sensor_11, sensor_6, sensor_14","2.20, 1.90, 1.31"
2,89,FD001,91.6291,WARNING,"sensor_17, sensor_13, sensor_20","1.66, 1.44, 1.27"
2,90,FD001,92.9184,WARNING,"sensor_12, sensor_4, sensor_20","1.65, 1.50, 1.31"
2,91,FD001,84.7269,NORMAL,"sensor_7, sensor_9, sensor_14","1.70, 1.65, 1.28"
2,92,FD001,96.8688,WARNING,"sensor_21, sensor_20, sensor_6","1.74, 1.62, 1.45"
2,93,FD001,96.5343,WARNING,"sensor_3, sensor_4, sensor_8","1.80, 1.74, 1.23"
2,94,FD001,89.5352,WARNING,"sensor_11, sensor_14, sensor_12","1.91, 1.49, 1.31"
2,95,FD001,94.6294,WARNING,"sensor_14, sensor_2, sensor_15","2.04, 1.81, 1.77"
2,96,FD001,92.8263,WARNING,"sensor_12, sensor_15, sensor_3","2.30, 1.75, 1.61"
2,97,FD001,27.7447,NORMAL,"sensor_15, sensor_13, sensor_2","1.50, 1.03, 0.84"
2,98,FD001,75.9052,NORMAL,"sensor_2, sensor_12, sensor_21","1.74, 1.53, 1.47"
2,99,FD001,40.6136,NORMAL,"sensor_17, sensor_20, sensor_15","1.77, 1.22, 1.13"
2,100,FD001,54.2582,NORMAL,"sensor_17, sensor_20, sensor_12","1.77, 1.26, 1.05"
2,101,FD001,40.1047,NORMAL,"sensor_7, sensor_11, sensor_8","2.07, 1.55, 1.40"
2,102,FD001,89.1474,WARNING,"sensor_6, sensor_4, sensor_2","2.85, 1.72, 1.13"
2,103,FD001,68.8139,NORMAL,"sensor_8, sensor_4, sensor_14","2.05, 1.89, 1.82"
2,104,FD001,55.0046,NORMAL,"sensor_17, sensor_7, sensor_13","1.45, 1.34, 1.32"
2,105,FD001,28.1179,NORMAL,"sensor_11, sensor_9, sensor_7","1.18, 1.16, 0.88"
2,106,FD001,96.3938,WARNING,"sensor_15, sensor_9, sensor_7","2.10, 1.94, 1.90"
2,107,FD001,96.5246,WARNING,"sensor_21, sensor_15, sensor_2","1.67, 1.60, 1.58"
2,108,FD001,70.8206,NORMAL,"sensor_20, sensor_3, sensor_4","1.86, 1.79, 0.81"
2,109,FD001,96.132,WARNING,"sensor_7, sensor_8, sensor_14","1.70, 1.70, 1.55"
2,110,FD001,29.2666,NORMAL,"sensor_15, sensor_11, sensor_17","1.28, 0.66, 0.62"
2,111,FD001,98.192,CRITICAL,"sensor_15, sensor_3, sensor_9","1.98, 1.58, 1.56"
2,112,FD001,28.1518,NORMAL,"sensor_11, sensor_9, sensor_2","1.56, 1.36, 1.23"
2,113,FD001,47.7728,NORMAL,"sensor_9, sensor_4, sensor_21","1.77, 1.63, 1.31"
2,114,FD001,32.267,NORMAL,"sensor_7, sensor_3, sensor_11","1.89, 1.38, 0.97"
2,115,FD001,50.2254,NORMAL,"sensor_17, sensor_21, sensor_11","1.54, 1.45, 1.32"
2,116,FD001,77.6695,NORMAL,"sensor_11, sensor_12, sensor_14","2.00, 1.80, 1.70"
2,117,FD001,25.4084,NORMAL,"sensor_15, sensor_2, sensor_17","1.47, 1.35, 1.26"
2,118,FD001,48.9458,NORMAL,"sensor_13, sensor_21, sensor_15","1.74, 1.45, 1.26"
2,119,FD001,26.6056,NORMAL,"sensor_20, sensor_2, sensor_4","2.24, 1.85, 0.89"
2,120,FD001,56.7011,NORMAL,"sensor_12, sensor_8, sensor_3","2.41, 2.05, 1.53"
2,121,FD001,24.9964,NORMAL,"sensor_13, sensor_8, sensor_4","1.83, 1.80, 1.70"
2,122,FD001,28.2391,NORMAL,"sensor_7, sensor_13, sensor_14","1.50, 1.48, 1.40"
2,123,FD001,33.4012,NORMAL,"sensor_14, sensor_3, sensor_21","1.42, 1.27, 1.25"
2,124,FD001,24.977,NORMAL,"sensor_12, sensor_11, sensor_8","1.52, 1.28, 0.99"
2,125,FD001,25.6895,NORMAL,"sensor_9, sensor_2, sensor_7","2.11, 1.68, 1.45"
2,126,FD001,8.0655,NORMAL,"sensor_8, sensor_15, sensor_7","1.62, 0.98, 0.97"
2,127,FD001,41.1759,NORMAL,"sensor_13, sensor_15, sensor_17","2.02, 1.76, 1.16"
2,128,FD001,99.3699,CRITICAL,"sensor_6, sensor_2, sensor_3","2.85, 1.89, 1.70"
2,129,FD001,97.591,CRITICAL,"sensor_6, sensor_8, sensor_21","1.90, 1.52, 1.30"
2,130,FD001,76.8504,NORMAL,"sensor_4, sensor_9, sensor_17","1.81, 1.59, 1.16"
2,131,FD001,54.7089,NORMAL,"sensor_11, sensor_4, sensor_7","1.57, 1.54, 1.46"
2,132,FD001,94.6537,WARNING,"sensor_8, sensor_17, sensor_21","2.18, 2.00, 1.48"
2,133,FD001,97.339,CRITICAL,"sensor_12, sensor_21, sensor_3","2.04, 1.93, 1.69"
2,134,FD001,99.1421,CRITICAL,"sensor_15, sensor_17, sensor_6","1.67, 1.58, 1.45"
2,135,FD001,94.3532,WARNING,"sensor_14, sensor_3, sensor_9","2.19, 1.70, 1.57"
2,136,FD001,96.5877,WARNING,"sensor_17, sensor_11, sensor_12","1.91, 1.46, 1.21"
2,137,FD001,92.1235,WARNING,"sensor_15, sensor_11, sensor_4","2.02, 1.53, 0.97"
2,138,FD001,93.694,WARNING,"sensor_20, sensor_7, sensor_9","1.98, 1.70, 1.42"
2,139,FD001,70.302,NORMAL,"sensor_3, sensor_12, sensor_21","1.83, 1.61, 1.06"
2,140,FD001,89.6903,WARNING,"sensor_13, sensor_3, sensor_9","1.99, 1.86, 1.46"
2,141,FD001,49.794,NORMAL,"sensor_11, sensor_17, sensor_15","1.50, 1.46, 1.26"
2,142,FD001,22.8103,NORMAL,"sensor_2, sensor_8, sensor_21","1.31, 1.24, 1.12"
2,143,FD001,32.6014,NORMAL,"sensor_20, sensor_12, sensor_17","1.68, 1.27, 1.26"
2,144,FD001,18.036,NORMAL,"sensor_20, sensor_21, sensor_7","2.06, 1.57, 1.40"
2,145,FD001,89.2734,WARNING,"sensor_14, sensor_8, sensor_21","2.04, 1.73, 1.70"
2,146,FD001,10.5182,NORMAL,"sensor_9, sensor_4, sensor_2","1.77, 1.12, 1.08"
2,147,FD001,21.9282,NORMAL,"sensor_4, sensor_11, sensor_21","2.26, 1.84, 1.59"
2,148,FD001,12.3407,NORMAL,"sensor_2, sensor_20, sensor_12","1.43, 1.26, 1.16"
2,149,FD001,9.3403,NORMAL,"sensor_17, sensor_7, sensor_15","1.31, 1.27, 1.06"
2,150,FD001,78.5468,NORMAL,"sensor_11, sensor_4, sensor_21","1.99, 1.74, 1.58"
2,151,FD001,68.4989,NORMAL,"sensor_7, sensor_17, sensor_8","2.05, 1.59, 1.39"
2,152,FD001,14.2843,NORMAL,"sensor_9, sensor_8, sensor_3","1.26, 1.20, 1.11"
2,153,FD001,75.5465,NORMAL,"sensor_3, sensor_8, sensor_20","1.93, 1.64, 1.62"
2,154,FD001,98.7349,CRITICAL,"sensor_6, sensor_4, sensor_7","2.85, 2.11, 1.53"
2,155,FD001,69.3859,NORMAL,"sensor_14, sensor_3, sensor_13","1.96, 1.66, 1.00"
2,156,FD001,84.3924,NORMAL,"sensor_7, sensor_3, sensor_20","1.86, 1.62, 1.10"
2,157,FD001,91.6243,WARNING,"sensor_9, sensor_21, sensor_11","2.44, 2.21, 2.07"
2,158,FD001,54.1903,NORMAL,"sensor_11, sensor_15, sensor_7","1.58, 1.53, 1.52"
2,159,FD001,77.4999,NORMAL,"sensor_13, sensor_2, sensor_3","1.71, 1.48, 1.23"
2,160,FD001,77.1994,NORMAL,"sensor_11, sensor_4, sensor_15","1.43, 1.40, 1.37"
2,161,FD001,62.2995,NORMAL,"sensor_15, sensor_11, sensor_4","2.38, 1.19, 1.00"
2,162,FD001,59.0858,NORMAL,"sensor_15, sensor_2, sensor_14","1.82, 1.54, 1.33"
2,163,FD001,77.5193,NORMAL,"sensor_12, sensor_2, sensor_8","2.26, 2.07, 1.33"
2,164,FD001,55.5475,NORMAL,"sensor_8, sensor_2, sensor_17","2.15, 1.51, 1.37"
2,165,FD001,34.5112,NORMAL,"sensor_13, sensor_14, sensor_7","2.03, 1.61, 1.08"
2,166,FD001,35.2237,NORMAL,"sensor_4, sensor_20, sensor_2","1.43, 1.02, 0.93"
2,167,FD001,69.2356,NORMAL,"sensor_14, sensor_9, sensor_20","1.92, 1.20, 1.17"
2,168,FD001,71.1841,NORMAL,"sensor_3, sensor_17, sensor_21","1.72, 1.52, 1.42"
2,169,FD001,82.1143,NORMAL,"sensor_3, sensor_7, sensor_13","2.03, 1.97, 1.80"
2,170,FD001,74.7904,NORMAL,"sensor_3, sensor_9, sensor_17","2.18, 1.95, 1.91"
2,171,FD001,23.3241,NORMAL,"sensor_21, sensor_4, sensor_14","2.09, 1.53, 0.68"
2,172,FD001,85.9726,WARNING,"sensor_20, sensor_11, sensor_12","2.30, 1.66, 1.60"
2,173,FD001,26.6541,NORMAL,"sensor_7, sensor_12, sensor_2","1.72, 1.50, 1.21"
2,174,FD001,44.1762,NORMAL,"sensor_8, sensor_9, sensor_17","1.93, 1.71, 1.60"
2,175,FD001,25.5198,NORMAL,"sensor_11, sensor_9, sensor_21","1.65, 1.60, 1.25"
2,176,FD001,51.5389,NORMAL,"sensor_21, sensor_20, sensor_11","1.82, 1.52, 1.49"
2,177,FD001,14.1777,NORMAL,"sensor_20, sensor_11, sensor_7","1.74, 1.34, 1.28"
2,178,FD001,35.3885,NORMAL,"sensor_11, sensor_15, sensor_17","2.05, 1.78, 1.30"
2,179,FD001,27.9919,NORMAL,"sensor_15, sensor_12, sensor_17","2.07, 1.54, 1.23"
2,180,FD001,31.1182,NORMAL,"sensor_8, sensor_3, sensor_15","2.16, 2.00, 1.33"
2,181,FD001,60.5497,NORMAL,"sensor_13, sensor_2, sensor_14","1.75, 1.75, 1.41"
2,182,FD001,56.512,NORMAL,"sensor_9, sensor_4, sensor_21","1.71, 1.54, 1.52"
2,183,FD001,11.4246,NORMAL,"sensor_2, sensor_11, sensor_4","1.46, 1.19, 1.17"
2,184,FD001,31.8259,NORMAL,"sensor_7, sensor_17, sensor_4","2.01, 1.45, 1.43"
2,185,FD001,21.9476,NORMAL,"sensor_21, sensor_3, sensor_2","1.65, 1.61, 1.45"
2,186,FD001,18.3559,NORMAL,"sensor_13, sensor_2, sensor_20","2.40, 1.63, 1.35"
2,187,FD001,55.5863,NORMAL,"sensor_12, sensor_7, sensor_14","2.20, 1.69, 1.27"
2,188,FD001,2.2539,NORMAL,"sensor_21, sensor_20, sensor_12","0.96, 0.93, 0.82"
2,189,FD001,14.8951,NORMAL,"sensor_9, sensor_21, sensor_2","1.48, 1.10, 1.08"
2,190,FD001,54.864,NORMAL,"sensor_3, sensor_11, sensor_21","2.11, 1.36, 1.35"
2,191,FD001,31.2297,NORMAL,"sensor_15, sensor_2, sensor_7","2.62, 1.84, 1.35"
2,192,FD001,99.4862,CRITICAL,"sensor_6, sensor_9, sensor_2","2.85, 1.77, 1.70"
2,193,FD001,90.1217,WARNING,"sensor_4, sensor_8, sensor_20","1.97, 1.67, 1.52"
2,194,FD001,74.9891,NORMAL,"sensor_11, sensor_2, sensor_3","1.95, 1.68, 1.35"
2,195,FD001,95.7976,WARNING,"sensor_4, sensor_14, sensor_8","1.75, 1.68, 1.66"
2,196,FD001,87.4509,WARNING,"sensor_8, sensor_9, sensor_15","2.23, 1.77, 1.57"
2,197,FD001,72.3281,NORMAL,"sensor_17, sensor_14, sensor_20","2.57, 1.85, 1.09"
2,198,FD001,91.2316,WARNING,"sensor_3, sensor_11, sensor_2","1.65, 1.53, 1.31"
2,199,FD001,79.9573,NORMAL,"sensor_21, sensor_12, sensor_17","1.48, 1.36, 1.30"
2,200,FD001,59.2943,NORMAL,"sensor_21, sensor_7, sensor_15","1.73, 1.21, 1.14"
2,201,FD001,61.0004,NORMAL,"sensor_3, sensor_13, sensor_4","1.50, 1.40, 1.14"
2,202,FD001,85.5024,WARNING,"sensor_21, sensor_13, sensor_9","1.90, 1.85, 1.84"
2,203,FD001,98.2841,CRITICAL,"sensor_14, sensor_2, sensor_13","1.85, 1.75, 1.72"
2,204,FD001,44.8161,NORMAL,"sensor_15, sensor_8, sensor_12","2.02, 1.07, 1.06"
2,205,FD001,32.3348,NORMAL,"sensor_7, sensor_3, sensor_4","1.81, 1.34, 0.83"
2,206,FD001,60.4624,NORMAL,"sensor_15, sensor_11, sensor_4","1.27, 1.26, 1.26"
2,207,FD001,6.7617,NORMAL,"sensor_13, sensor_7, sensor_4","1.15, 1.11, 1.00"
2,208,FD001,16.9745,NORMAL,"sensor_17, sensor_15, sensor_13","1.16, 1.16, 1.10"
2,209,FD001,44.0841,NORMAL,"sensor_12, sensor_17, sensor_13","2.23, 1.39, 0.94"
2,210,FD001,61.4609,NORMAL,"sensor_4, sensor_3, sensor_2","1.96, 1.93, 1.47"
2,211,FD001,10.5085,NORMAL,"sensor_7, sensor_3, sensor_2","1.70, 1.37, 0.95"
2,212,FD001,48.3059,NORMAL,"sensor_13, sensor_8, sensor_20","1.99, 1.87, 1.34"
2,213,FD001,23.0042,NORMAL,"sensor_3, sensor_20, sensor_7","1.66, 1.51, 1.29"
2,214,FD001,26.7995,NORMAL,"sensor_17, sensor_14, sensor_13","1.59, 1.25, 1.03"
2,215,FD001,71.7416,NORMAL,"sensor_21, sensor_17, sensor_9","2.03, 1.90, 1.68"
2,216,FD001,52.9301,NORMAL,"sensor_12, sensor_3, sensor_20","1.48, 1.32, 0.97"
2,217,FD001,63.4579,NORMAL,"sensor_15, sensor_2, sensor_9","2.25, 1.99, 1.34"
2,218,FD001,63.264,NORMAL,"sensor_13, sensor_8, sensor_9","1.65, 1.41, 1.32"
2,219,FD001,80.5196,NORMAL,"sensor_11, sensor_8, sensor_9","2.52, 2.38, 1.83"
2,220,FD001,85.8659,WARNING,"sensor_3, sensor_12, sensor_15","1.99, 1.90, 1.51"
2,221,FD001,45.0148,NORMAL,"sensor_11, sensor_20, sensor_9","1.13, 1.09, 1.05"
2,222,FD001,1.0712,NORMAL,"sensor_2, sensor_20, sensor_4","0.98, 0.93, 0.80"
2,223,FD001,63.3561,NORMAL,"sensor_14, sensor_12, sensor_7","1.92, 1.29, 1.26"
2,224,FD001,2.7144,NORMAL,"sensor_11, sensor_4, sensor_8","1.86, 1.54, 1.20"
2,225,FD001,13.4555,NORMAL,"sensor_7, sensor_13, sensor_21","1.49, 1.38, 1.34"
2,226,FD001,73.2102,NORMAL,"sensor_14, sensor_3, sensor_9","1.60, 1.54, 1.33"
2,227,FD001,1.5414,NORMAL,"sensor_3, sensor_2, sensor_7","1.15, 0.89, 0.68"
2,228,FD001,24.4826,NORMAL,"sensor_14, sensor_2, sensor_20","1.46, 1.33, 1.19"
2,229,FD001,26.2081,NORMAL,"sensor_2, sensor_21, sensor_12","2.01, 1.41, 1.31"
2,230,FD001,20.5807,NORMAL,"sensor_9, sensor_12, sensor_13","2.05, 1.31, 1.13"
2,231,FD001,46.3817,NORMAL,"sensor_7, sensor_4, sensor_12","1.95, 1.52, 1.39"
2,232,FD001,7.7602,NORMAL,"sensor_13, sensor_20, sensor_12","1.71, 1.47, 1.13"
2,233,FD001,74.3541,NORMAL,"sensor_17, sensor_20, sensor_21","2.12, 1.94, 1.88"
2,234,FD001,19.8875,NORMAL,"sensor_2, sensor_20, sensor_15","1.86, 1.43, 1.17"
2,235,FD001,58.3394,NORMAL,"sensor_11, sensor_7, sensor_15","1.99, 1.92, 1.40"
2,236,FD001,26.6735,NORMAL,"sensor_8, sensor_20, sensor_15","1.62, 1.43, 1.42"
2,237,FD001,34.2349,NORMAL,"sensor_4, sensor_12, sensor_20","2.09, 1.61, 1.59"
2,238,FD001,9.2725,NORMAL,"sensor_3, sensor_11, sensor_14","1.39, 1.38, 1.15"
2,239,FD001,41.8303,NORMAL,"sensor_14, sensor_11, sensor_15","1.61, 1.58, 1.42"
2,240,FD001,32.8389,NORMAL,"sensor_9, sensor_15, sensor_2","2.31, 1.35, 1.35"
2,241,FD001,39.7266,NORMAL,"sensor_17, sensor_8, sensor_7","2.11, 1.66, 1.63"
2,242,FD001,56.8901,NORMAL,"sensor_13, sensor_2, sensor_9","2.29, 1.93, 1.62"
2,243,FD001,33.2606,NORMAL,"sensor_13, sensor_8, sensor_20","2.17, 1.60, 1.37"
2,244,FD001,31.5835,NORMAL,"sensor_21, sensor_12, sensor_14","1.63, 1.36, 1.33"
2,245,FD001,5.2542,NORMAL,"sensor_3, sensor_9, sensor_8","1.69, 1.52, 1.04"
2,246,FD001,3.0827,NORMAL,"sensor_3, sensor_17, sensor_4","1.55, 1.47, 1.15"
2,247,FD001,8.7393,NORMAL,"sensor_12, sensor_3, sensor_7","1.30, 1.27, 1.15"
2,248,FD001,85.6527,WARNING,"sensor_9, sensor_15, sensor_8","2.30, 1.61, 1.58"
2,249,FD001,72.4977,NORMAL,"sensor_7, sensor_2, sensor_8","2.32, 1.77, 1.54"
2,250,FD001,6.5193,NORMAL,"sensor_13, sensor_12, sensor_11","1.36, 1.31, 1.24"
2,251,FD001,39.334,NORMAL,"sensor_11, sensor_2, sensor_14","1.90, 1.38, 1.36"
2,252,FD001,9.6699,NORMAL,"sensor_12, sensor_4, sensor_20","1.90, 1.63, 1.25"
2,253,FD001,5.4578,NORMAL,"sensor_14, sensor_7, sensor_9","1.68, 1.25, 1.22"
2,254,FD001,40.4876,NORMAL,"sensor_11, sensor_4, sensor_13","1.91, 1.63, 1.30"
2,255,FD001,29.2424,NORMAL,"sensor_7, sensor_4, sensor_2","1.44, 1.43, 1.06"
2,256,FD001,23.1739,NORMAL,"sensor_15, sensor_21, sensor_17","2.25, 1.40, 1.06"
2,257,FD001,44.2102,NORMAL,"sensor_3, sensor_11, sensor_4","1.85, 1.79, 1.76"
2,258,FD001,52.7701,NORMAL,"sensor_21, sensor_13, sensor_8","2.04, 1.80, 1.45"
2,259,FD001,41.5443,NORMAL,"sensor_15, sensor_21, sensor_9","1.77, 1.71, 1.53"
2,260,FD001,63.0701,NORMAL,"sensor_13, sensor_17, sensor_8","2.30, 2.11, 1.56"
2,261,FD001,71.6495,NORMAL,"sensor_2, sensor_12, sensor_8","1.99, 1.75, 1.66"
2,262,FD001,33.8277,NORMAL,"sensor_3, sensor_20, sensor_9","2.04, 1.44, 1.30"
2,263,FD001,36.5857,NORMAL,"sensor_8, sensor_20, sensor_14","1.94, 1.57, 1.41"
2,264,FD001,80.3354,NORMAL,"sensor_3, sensor_11, sensor_21","2.28, 1.30, 1.14"
2,265,FD001,66.6424,NORMAL,"sensor_21, sensor_11, sensor_14","1.83, 1.48, 1.43"
2,266,FD001,70.0693,NORMAL,"sensor_17, sensor_7, sensor_15","1.78, 1.54, 1.26"
2,267,FD001,66.3371,NORMAL,"sensor_9, sensor_14, sensor_15","1.69, 1.53, 1.12"
2,268,FD001,20.508,NORMAL,"sensor_12, sensor_14, sensor_3","1.30, 1.18, 0.91"
2,269,FD001,97.3632,CRITICAL,"sensor_21, sensor_7, sensor_12","2.08, 1.96, 1.73"
2,270,FD001,70.3456,NORMAL,"sensor_4, sensor_13, sensor_8","1.34, 1.22, 1.02"
2,271,FD001,98.6525,CRITICAL,"sensor_2, sensor_13, sensor_21","2.47, 2.39, 1.69"
2,272,FD001,69.1144,NORMAL,"sensor_4, sensor_13, sensor_14","1.61, 1.54, 1.41"
2,273,FD001,92.7633,WARNING,"sensor_9, sensor_14, sensor_17","2.01, 1.68, 1.49"
2,274,FD001,71.1163,NORMAL,"sensor_20, sensor_4, sensor_7","2.17, 1.60, 1.49"
2,275,FD001,41.617,NORMAL,"sensor_9, sensor_20, sensor_2","1.58, 1.17, 1.13"
2,276,FD001,12.9562,NORMAL,"sensor_4, sensor_2, sensor_17","1.61, 1.27, 1.26"
2,277,FD001,63.6033,NORMAL,"sensor_14, sensor_2, sensor_7","2.36, 1.25, 1.21"
2,278,FD001,23.169,NORMAL,"sensor_13, sensor_9, sensor_15","1.73, 1.47, 1.45"
2,279,FD001,49.1009,NORMAL,"sensor_13, sensor_11, sensor_3","1.71, 1.36, 1.33"
2,280,FD001,45.0051,NORMAL,"sensor_9, sensor_15, sensor_8","1.74, 1.56, 1.41"
2,281,FD001,45.1747,NORMAL,"sensor_17, sensor_11, sensor_15","2.17, 1.52, 1.49"
2,282,FD001,6.6744,NORMAL,"sensor_11, sensor_2, sensor_8","1.84, 1.28, 1.13"
2,283,FD001,76.6565,NORMAL,"sensor_14, sensor_9, sensor_17","1.78, 1.62, 1.60"
2,284,FD001,28.0743,NORMAL,"sensor_20, sensor_4, sensor_2","2.00, 1.32, 1.07"
2,285,FD001,31.3024,NORMAL,"sensor_7, sensor_4, sensor_11","1.59, 1.39, 1.27"
2,286,FD001,63.6179,NORMAL,"sensor_15, sensor_3, sensor_12","1.60, 1.50, 1.45"
2,287,FD001,77.0103,NORMAL,"sensor_3, sensor_9, sensor_14","2.05, 1.81, 1.66"
3,1,FD001,95.0317,NORMAL,insufficient_history,
3,2,FD001,96.3017,NORMAL,insufficient_history,
3,3,FD001,92.0993,NORMAL,insufficient_history,
3,4,FD001,88.5173,NORMAL,insufficient_history,
3,5,FD001,58.1261,NORMAL,insufficient_history,
3,6,FD001,62.0862,NORMAL,insufficient_history,
3,7,FD001,52.3048,NORMAL,insufficient_history,
3,8,FD001,38.636,NORMAL,insufficient_history,
3,9,FD001,13.1307,NORMAL,insufficient_history,
3,10,FD001,25.326,NORMAL,"sensor_14, sensor_21, sensor_2","2.28, 1.23, 1.06"
3,11,FD001,42.3489,NORMAL,"sensor_3, sensor_20, sensor_2","2.36, 1.82, 1.47"
3,12,FD001,40.7542,NORMAL,"sensor_7, sensor_15, sensor_4","2.18, 1.63, 1.32"
3,13,FD001,49.1736,NORMAL,"sensor_20, sensor_17, sensor_15","1.90, 1.79, 1.67"
3,14,FD001,8.7053,NORMAL,"sensor_3, sensor_12, sensor_13","1.78, 1.63, 1.52"
3,15,FD001,10.5472,NORMAL,"sensor_2, sensor_17, sensor_21","1.73, 1.49, 1.39"
3,16,FD001,37.5067,NORMAL,"sensor_4, sensor_13, sensor_21","1.96, 1.65, 1.10"
3,17,FD001,66.6327,NORMAL,"sensor_20, sensor_17, sensor_11","1.40, 1.39, 1.28"
3,18,FD001,2.5786,NORMAL,"sensor_11, sensor_12, sensor_17","1.31, 1.28, 1.12"
3,19,FD001,39.1304,NORMAL,"sensor_21, sensor_3, sensor_14","1.57, 1.40, 1.39"
3,20,FD001,44.1617,NORMAL,"sensor_14, sensor_9, sensor_11","1.69, 1.60, 1.57"
3,21,FD001,7.8571,NORMAL,"sensor_12, sensor_20, sensor_13","1.81, 1.03, 0.99"
3,22,FD001,10.6296,NORMAL,"sensor_9, sensor_4, sensor_8","1.56, 1.44, 1.24"
3,23,FD001,35.5533,NORMAL,"sensor_15, sensor_14, sensor_8","1.89, 1.67, 1.45"
3,24,FD001,18.8115,NORMAL,"sensor_20, sensor_12, sensor_15","1.87, 1.74, 1.70"
3,25,FD001,20.0814,NORMAL,"sensor_3, sensor_4, sensor_14","1.50, 1.36, 1.13"
3,26,FD001,16.3201,NORMAL,"sensor_21, sensor_2, sensor_9","2.20, 2.05, 1.09"
3,27,FD001,0.5283,NORMAL,"sensor_12, sensor_17, sensor_9","1.24, 1.04, 1.04"
3,28,FD001,37.4,NORMAL,"sensor_2, sensor_7, sensor_14","2.00, 1.87, 1.63"
3,29,FD001,28.4378,NORMAL,"sensor_20, sensor_15, sensor_7","1.51, 1.51, 1.35"
3,30,FD001,1.6771,NORMAL,"sensor_8, sensor_14, sensor_17","1.05, 0.77, 0.62"
3,31,FD001,51.8249,NORMAL,"sensor_7, sensor_11, sensor_14","1.89, 1.51, 1.31"
3,32,FD001,29.0582,NORMAL,"sensor_17, sensor_13, sensor_2","1.93, 1.47, 1.32"
3,33,FD001,44.5446,NORMAL,"sensor_8, sensor_13, sensor_21","2.02, 1.78, 1.68"
3,34,FD001,42.4022,NORMAL,"sensor_2, sensor_17, sensor_14","1.64, 1.49, 1.25"
3,35,FD001,24.8267,NORMAL,"sensor_17, sensor_9, sensor_13","1.22, 0.94, 0.82"
3,36,FD001,73.9518,NORMAL,"sensor_12, sensor_20, sensor_14","2.04, 1.80, 1.45"
3,37,FD001,97.4068,CRITICAL,"sensor_17, sensor_21, sensor_20","1.79, 1.78, 1.78"
3,38,FD001,70.9127,NORMAL,"sensor_8, sensor_11, sensor_3","2.21, 2.04, 2.03"
3,39,FD001,33.3091,NORMAL,"sensor_11, sensor_15, sensor_20","1.73, 1.69, 1.48"
3,40,FD001,68.9254,NORMAL,"sensor_14, sensor_11, sensor_4","1.55, 1.46, 1.19"
3,41,FD001,60.6418,NORMAL,"sensor_15, sensor_4, sensor_12","1.63, 1.53, 1.53"
3,42,FD001,99.9031,CRITICAL,"sensor_6, sensor_17, sensor_8","2.85, 1.94, 1.78"
3,43,FD001,86.4185,WARNING,"sensor_15, sensor_9, sensor_3","2.01, 1.45, 1.45"
3,44,FD001,92.046,WARNING,"sensor_21, sensor_20, sensor_14","1.49, 1.23, 1.20"
3,45,FD001,87.0583,WARNING,"sensor_20, sensor_11, sensor_15","1.51, 1.32, 1.22"
3,46,FD001,75.2702,NORMAL,"sensor_9, sensor_3, sensor_20","2.13, 1.52, 1.18"
3,47,FD001,57.1906,NORMAL,"sensor_7, sensor_4, sensor_17","1.66, 1.27, 1.26"
3,48,FD001,31.031,NORMAL,"sensor_13, sensor_4, sensor_9","2.28, 1.48, 1.11"
3,49,FD001,13.6833,NORMAL,"sensor_9, sensor_15, sensor_3","1.43, 1.34, 0.75"
3,50,FD001,14.3958,NORMAL,"sensor_7, sensor_4, sensor_17","1.65, 1.09, 0.85"
3,51,FD001,83.6847,NORMAL,"sensor_8, sensor_3, sensor_14","2.03, 1.85, 1.83"
3,52,FD001,44.2053,NORMAL,"sensor_12, sensor_4, sensor_3","1.91, 1.53, 1.32"
3,53,FD001,13.4797,NORMAL,"sensor_9, sensor_2, sensor_17","1.36, 1.34, 1.26"
3,54,FD001,20.9054,NORMAL,"sensor_4, sensor_14, sensor_11","1.60, 1.47, 1.45"
3,55,FD001,12.8351,NORMAL,"sensor_3, sensor_17, sensor_21","1.78, 1.49, 1.12"
3,56,FD001,71.6301,NORMAL,"sensor_17, sensor_2, sensor_11","1.91, 1.90, 1.35"
3,57,FD001,44.9372,NORMAL,"sensor_21, sensor_13, sensor_7","1.59, 1.46, 1.33"
3,58,FD001,59.9389,NORMAL,"sensor_14, sensor_7, sensor_12","2.07, 2.05, 1.40"
3,59,FD001,61.0538,NORMAL,"sensor_12, sensor_17, sensor_20","1.79, 1.59, 1.41"
3,60,FD001,77.5387,NORMAL,"sensor_15, sensor_21, sensor_7","2.70, 2.44, 1.91"
3,61,FD001,11.7396,NORMAL,"sensor_4, sensor_9, sensor_12","1.95, 1.29, 1.25"
