dataset,engine_id,actual_RUL,predicted_RUL,error,cycle,health_score,anomaly_score,anomaly_status,risk_level,priority_score,maintenance_priority,maintenance_recommendation,top_abnormal_sensors
FD002,3,106.0,95.76257,-10.2374267578125,206,75.04,36.0591,NORMAL,LOW,26.54,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 95.8 cycles.,"sensor_5, sensor_6, sensor_20"
FD002,234,89.0,122.94592,33.9459228515625,159,80.17,66.1024,NORMAL,LOW,26.44,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 122.9 cycles.,"sensor_13, sensor_10, sensor_14"
FD001,33,106.0,132.38634,26.38633728027344,200,80.23,65.8863,NORMAL,LOW,26.35,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 132.4 cycles.,"sensor_4, sensor_3, sensor_13"
FD002,61,169.0,122.91445,-46.085548400878906,218,80.29,65.6969,NORMAL,LOW,26.28,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 122.9 cycles.,"sensor_13, sensor_16, sensor_20"
FD004,212,76.0,78.29689,2.2968902587890625,229,71.69,13.2721,NORMAL,MEDIUM,26.16,MONITOR CLOSELY,Monitor engine closely. Predicted RUL is 78.3 cycles.,"sensor_5, sensor_6, sensor_1"
FD002,199,103.0,157.81529,54.81529235839844,219,80.41,65.3026,NORMAL,LOW,26.12,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 157.8 cycles.,"sensor_10, sensor_12, sensor_7"
FD004,145,59.0,83.11092,24.110923767089844,228,72.74,19.1236,NORMAL,LOW,26.09,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 83.1 cycles.,"sensor_5, sensor_1, sensor_6"
FD004,29,64.0,99.47455,35.47454833984375,247,76.21,39.39,NORMAL,LOW,26.02,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 99.5 cycles.,"sensor_6, sensor_5, sensor_12"
FD004,205,154.0,86.271965,-67.72803497314453,242,73.57,22.5049,NORMAL,LOW,25.87,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 86.3 cycles.,"sensor_5, sensor_1, sensor_6"
FD004,41,97.0,115.04914,18.04914093017578,279,79.62,58.2948,NORMAL,LOW,25.79,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 115.0 cycles.,"sensor_5, sensor_6, sensor_21"
FD004,36,73.0,114.74164,41.74163818359375,143,79.68,57.5013,NORMAL,LOW,25.63,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 114.7 cycles.,"sensor_10, sensor_14, sensor_15"
FD004,225,145.0,160.075,15.074996948242188,418,80.84,63.8655,NORMAL,LOW,25.55,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 160.1 cycles.,"sensor_16, sensor_10, sensor_15"
FD002,56,152.0,169.16092,17.160919189453125,163,80.91,63.6228,NORMAL,LOW,25.45,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 169.2 cycles.,"sensor_13, sensor_16, sensor_10"
FD004,24,142.0,125.420105,-16.57989501953125,186,80.96,63.4721,NORMAL,LOW,25.39,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 125.4 cycles.,"sensor_13, sensor_19, sensor_18"
FD003,80,133.0,215.79842,82.79841613769531,147,81.02,63.2605,NORMAL,LOW,25.3,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 215.8 cycles.,"sensor_17, sensor_14, sensor_2"
FD002,74,86.0,120.933365,34.93336486816406,158,81.08,63.0704,NORMAL,LOW,25.23,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 120.9 cycles.,"sensor_13, sensor_16, sensor_10"
FD004,195,166.0,165.63101,-0.368988037109375,159,81.37,62.0859,NORMAL,LOW,24.83,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 165.6 cycles.,"sensor_5, sensor_6, sensor_21"
FD004,54,176.0,108.60296,-67.39704132080078,197,79.45,46.3485,NORMAL,LOW,24.24,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 108.6 cycles.,"sensor_20, sensor_21, sensor_5"
FD002,119,106.0,93.041916,-12.958084106445312,174,76.26,26.7248,NORMAL,LOW,24.17,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 93.0 cycles.,"sensor_5, sensor_6, sensor_1"
FD004,168,87.0,113.556526,26.55652618408203,196,80.54,52.3421,NORMAL,LOW,24.16,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 113.6 cycles.,"sensor_5, sensor_1, sensor_6"
FD004,201,59.0,108.74219,49.7421875,378,79.64,45.9861,NORMAL,LOW,24.02,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 108.7 cycles.,"sensor_7, sensor_21, sensor_6"
FD002,110,80.0,77.78173,-2.2182693481445312,221,73.24,7.0965,NORMAL,MEDIUM,23.95,MONITOR CLOSELY,Monitor engine closely. Predicted RUL is 77.8 cycles.,"sensor_5, sensor_6, sensor_21"
FD003,53,87.0,113.39765,26.39765167236328,164,80.67,51.5939,NORMAL,LOW,23.94,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 113.4 cycles.,"sensor_13, sensor_11, sensor_4"
FD004,4,75.0,151.591,76.59100341796875,274,82.17,59.4197,NORMAL,LOW,23.77,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 151.6 cycles.,"sensor_1, sensor_5, sensor_16"
FD004,50,86.0,123.29951,37.29950714111328,172,82.21,59.2859,NORMAL,LOW,23.71,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 123.3 cycles.,"sensor_21, sensor_20, sensor_5"
FD001,14,107.0,121.25407,14.254066467285156,180,82.28,59.0713,NORMAL,LOW,23.63,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 121.3 cycles.,"sensor_21, sensor_12, sensor_11"
FD002,25,88.0,87.28212,-0.7178802490234375,205,75.53,17.9598,NORMAL,LOW,23.54,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 87.3 cycles.,"sensor_10, sensor_16, sensor_4"
FD001,79,63.0,117.12483,54.12483215332031,199,81.76,55.2082,NORMAL,LOW,23.52,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 117.1 cycles.,"sensor_8, sensor_4, sensor_12"
FD001,23,113.0,138.24768,25.2476806640625,168,82.43,58.5527,NORMAL,LOW,23.42,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 138.2 cycles.,"sensor_13, sensor_21, sensor_11"
FD004,26,92.0,112.56262,20.5626220703125,297,80.92,49.142,NORMAL,LOW,23.38,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 112.6 cycles.,"sensor_5, sensor_1, sensor_6"
FD004,230,98.0,129.88493,31.884933471679688,250,82.49,58.3536,NORMAL,LOW,23.34,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 129.9 cycles.,"sensor_5, sensor_6, sensor_21"
FD002,117,181.0,135.37375,-45.626251220703125,177,82.69,57.7094,NORMAL,LOW,23.08,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 135.4 cycles.,"sensor_16, sensor_8, sensor_18"
FD004,51,119.0,191.83987,72.83987426757812,285,82.71,57.6352,NORMAL,LOW,23.05,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 191.8 cycles.,"sensor_5, sensor_1, sensor_6"
FD004,119,109.0,85.76373,-23.23626708984375,187,75.63,14.6794,NORMAL,LOW,22.99,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 85.8 cycles.,"sensor_5, sensor_6, sensor_1"
FD004,39,151.0,106.550514,-44.449485778808594,202,79.99,40.5378,NORMAL,LOW,22.94,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 106.6 cycles.,"sensor_5, sensor_6, sensor_20"
FD002,175,142.0,138.39355,-3.6064453125,202,82.83,57.2313,NORMAL,LOW,22.89,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 138.4 cycles.,"sensor_10, sensor_14, sensor_15"
FD002,141,155.0,117.86161,-37.138389587402344,163,82.49,54.2086,NORMAL,LOW,22.75,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 117.9 cycles.,"sensor_7, sensor_12, sensor_21"
FD002,49,122.0,132.36902,10.3690185546875,168,82.96,56.7998,NORMAL,LOW,22.72,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 132.4 cycles.,"sensor_10, sensor_4, sensor_12"
FD001,1,112.0,173.9602,61.960205078125,192,82.96,56.7835,NORMAL,LOW,22.71,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 174.0 cycles.,"sensor_9, sensor_21, sensor_14"
FD001,96,137.0,104.546646,-32.45335388183594,336,79.78,37.3419,NORMAL,LOW,22.66,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 104.5 cycles.,"sensor_8, sensor_7, sensor_17"
FD002,106,120.0,127.969215,7.969215393066406,272,83.04,56.5319,NORMAL,LOW,22.61,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 128.0 cycles.,"sensor_5, sensor_1, sensor_6"
FD003,63,117.0,162.73183,45.73182678222656,231,83.29,55.6998,NORMAL,LOW,22.28,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 162.7 cycles.,"sensor_8, sensor_7, sensor_12"
FD002,129,79.0,96.582275,17.582275390625,202,78.43,26.3788,NORMAL,LOW,22.26,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 96.6 cycles.,"sensor_5, sensor_1, sensor_6"
FD004,206,109.0,130.34573,21.345733642578125,263,83.35,55.498,NORMAL,LOW,22.2,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 130.3 cycles.,"sensor_13, sensor_14, sensor_10"
FD004,45,85.0,138.57597,53.57597351074219,177,83.36,55.4589,NORMAL,LOW,22.18,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 138.6 cycles.,"sensor_5, sensor_1, sensor_6"
FD002,259,51.0,83.1951,32.195098876953125,205,75.73,9.3398,NORMAL,LOW,22.14,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 83.2 cycles.,"sensor_5, sensor_1, sensor_6"
FD004,165,111.0,150.53479,39.5347900390625,255,83.45,55.1633,NORMAL,LOW,22.07,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 150.5 cycles.,"sensor_6, sensor_5, sensor_12"
FD002,233,153.0,166.79321,13.793212890625,190,83.47,55.1052,NORMAL,LOW,22.04,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 166.8 cycles.,"sensor_13, sensor_16, sensor_21"
FD003,83,145.0,108.5462,-36.45379638671875,181,81.21,40.3762,NORMAL,LOW,21.88,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 108.5 cycles.,"sensor_9, sensor_7, sensor_13"
FD004,186,142.0,155.63062,13.630615234375,163,83.66,54.458,NORMAL,LOW,21.78,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 155.6 cycles.,"sensor_7, sensor_12, sensor_6"
FD003,12,115.0,96.55345,-18.446548461914062,170,78.89,24.7654,NORMAL,LOW,21.63,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 96.6 cycles.,"sensor_15, sensor_8, sensor_14"
FD002,258,131.0,129.7472,-1.2528076171875,143,83.81,53.9724,NORMAL,LOW,21.59,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 129.7 cycles.,"sensor_13, sensor_10, sensor_14"
FD002,98,97.0,78.82955,-18.170448303222656,167,75.27,2.3698,NORMAL,MEDIUM,21.53,MONITOR CLOSELY,Monitor engine closely. Predicted RUL is 78.8 cycles.,"sensor_1, sensor_16, sensor_5"
FD002,229,61.0,79.42964,18.429641723632812,176,75.42,3.0339,NORMAL,MEDIUM,21.5,MONITOR CLOSELY,Monitor engine closely. Predicted RUL is 79.4 cycles.,"sensor_5, sensor_1, sensor_6"
FD002,108,168.0,105.570915,-62.42908477783203,156,80.88,35.6684,NORMAL,LOW,21.48,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 105.6 cycles.,"sensor_10, sensor_14"
FD002,249,111.0,167.3933,56.39329528808594,202,84.0,53.3492,NORMAL,LOW,21.34,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 167.4 cycles.,"sensor_5, sensor_1, sensor_6"
FD004,75,124.0,142.20067,18.200668334960938,230,84.0,53.3201,NORMAL,LOW,21.33,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 142.2 cycles.,"sensor_1, sensor_5, sensor_6"
FD004,59,154.0,178.01573,24.01573181152344,177,84.01,53.3119,NORMAL,LOW,21.32,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 178.0 cycles.,"sensor_16, sensor_8, sensor_18"
FD002,89,97.0,129.17586,32.17585754394531,188,84.03,53.2302,NORMAL,LOW,21.29,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 129.2 cycles.,"sensor_10, sensor_13, sensor_14"
FD004,84,166.0,199.36797,33.36796569824219,159,84.04,53.2123,NORMAL,LOW,21.28,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 199.4 cycles.,"sensor_5, sensor_6, sensor_20"
FD003,36,137.0,211.52101,74.52101135253906,324,84.06,53.123,NORMAL,LOW,21.25,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 211.5 cycles.,"sensor_8, sensor_20, sensor_7"
FD001,85,118.0,175.29628,57.29627990722656,188,84.18,52.741,NORMAL,LOW,21.1,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 175.3 cycles.,"sensor_21, sensor_4, sensor_13"
FD002,188,183.0,102.64467,-80.35533142089844,148,80.61,30.8916,NORMAL,LOW,21.03,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 102.6 cycles.,"sensor_16, sensor_8, sensor_18"
FD002,256,191.0,132.52673,-58.4732666015625,163,84.25,52.5028,NORMAL,LOW,21.0,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 132.5 cycles.,"sensor_12, sensor_7, sensor_6"
FD004,157,172.0,182.64775,10.647750854492188,298,84.25,52.5021,NORMAL,LOW,21.0,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 182.6 cycles.,"sensor_5, sensor_6, sensor_12"
FD004,64,46.0,80.271324,34.271324157714844,184,75.98,2.8229,NORMAL,LOW,20.99,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 80.3 cycles.,"sensor_5, sensor_6, sensor_1"
FD002,239,101.0,87.75387,-13.246131896972656,263,77.61,11.9236,NORMAL,LOW,20.89,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 87.8 cycles.,"sensor_10, sensor_16, sensor_15"
FD002,88,79.0,85.93983,6.939826965332031,365,77.25,9.5947,NORMAL,LOW,20.87,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 85.9 cycles.,"sensor_5, sensor_6, sensor_21"
FD002,153,99.0,94.84586,-4.154136657714844,292,79.16,20.5491,NORMAL,LOW,20.8,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 94.8 cycles.,"sensor_16, sensor_10, sensor_4"
FD001,86,89.0,83.98601,-5.0139923095703125,278,77.01,6.592,NORMAL,LOW,20.64,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 84.0 cycles.,"sensor_17, sensor_21, sensor_15"
FD004,220,182.0,191.9989,9.9989013671875,202,84.77,50.7584,NORMAL,LOW,20.3,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 192.0 cycles.,"sensor_5, sensor_1, sensor_6"
FD004,97,105.0,139.71687,34.71687316894531,262,84.79,50.7094,NORMAL,LOW,20.28,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 139.7 cycles.,sensor_1
FD002,155,108.0,148.99432,40.99432373046875,226,84.84,50.5404,NORMAL,LOW,20.22,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 149.0 cycles.,"sensor_1, sensor_6, sensor_7"
FD002,95,73.0,111.57722,38.57721710205078,198,83.21,39.5934,NORMAL,LOW,20.05,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 111.6 cycles.,"sensor_1, sensor_5, sensor_6"
FD002,243,161.0,159.11626,-1.8837432861328125,230,85.05,49.8242,NORMAL,LOW,19.93,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 159.1 cycles.,"sensor_1, sensor_5, sensor_6"
FD002,180,97.0,108.22758,11.227577209472656,297,82.64,34.9616,NORMAL,LOW,19.87,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 108.2 cycles.,"sensor_20, sensor_21, sensor_5"
FD004,170,158.0,165.13387,7.1338653564453125,161,85.18,49.4163,NORMAL,LOW,19.77,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 165.1 cycles.,"sensor_14, sensor_16"
FD004,14,105.0,119.05011,14.05010986328125,253,85.0,48.1641,NORMAL,LOW,19.74,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 119.1 cycles.,"sensor_5, sensor_1, sensor_6"
FD004,56,67.0,159.60934,92.60934448242188,347,85.2,49.32,NORMAL,LOW,19.73,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 159.6 cycles.,"sensor_16, sensor_11, sensor_18"
FD002,247,148.0,172.2524,24.252395629882812,197,85.3,48.9834,NORMAL,LOW,19.59,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 172.3 cycles.,"sensor_19, sensor_13, sensor_14"
FD003,52,120.0,205.99,85.99000549316406,222,85.35,48.8188,NORMAL,LOW,19.53,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 206.0 cycles.,"sensor_12, sensor_2, sensor_9"
FD002,47,131.0,113.73527,-17.264732360839844,246,84.08,40.8843,NORMAL,LOW,19.49,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 113.7 cycles.,"sensor_5, sensor_1, sensor_6"
FD002,244,181.0,149.0016,-31.99839782714844,128,85.44,48.5202,NORMAL,LOW,19.41,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 149.0 cycles.,"sensor_10, sensor_7, sensor_4"
FD004,130,165.0,130.92902,-34.07098388671875,166,85.55,48.1592,NORMAL,LOW,19.26,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 130.9 cycles.,"sensor_10, sensor_16, sensor_4"
FD003,29,124.0,132.86807,8.868072509765625,223,85.79,47.3786,NORMAL,LOW,18.95,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 132.9 cycles.,"sensor_17, sensor_15, sensor_9"
FD004,218,154.0,141.02565,-12.974349975585938,236,86.0,46.6816,NORMAL,LOW,18.67,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 141.0 cycles.,"sensor_16, sensor_10, sensor_4"
FD001,50,79.0,122.18822,43.18821716308594,198,86.26,45.7903,NORMAL,LOW,18.32,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 122.2 cycles.,"sensor_13, sensor_7, sensor_3"
FD001,39,142.0,156.6207,14.620697021484377,128,86.27,45.7661,NORMAL,LOW,18.31,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 156.6 cycles.,"sensor_12, sensor_21, sensor_14"
FD002,131,120.0,149.05847,29.0584716796875,280,86.38,45.4045,NORMAL,LOW,18.16,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 149.1 cycles.,"sensor_2, sensor_1, sensor_16"
FD004,139,173.0,206.61127,33.61126708984375,251,86.38,45.3836,NORMAL,LOW,18.15,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 206.6 cycles.,"sensor_21, sensor_5, sensor_6"
FD002,101,106.0,166.0096,60.00959777832031,211,86.41,45.2985,NORMAL,LOW,18.12,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 166.0 cycles.,"sensor_10, sensor_21, sensor_12"
FD004,30,118.0,168.76361,50.76361083984375,297,86.45,45.1779,NORMAL,LOW,18.07,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 168.8 cycles.,"sensor_5, sensor_21, sensor_20"
FD001,22,111.0,154.63048,43.63047790527344,202,86.53,44.8839,NORMAL,LOW,17.95,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 154.6 cycles.,"sensor_17, sensor_3, sensor_21"
FD002,94,97.0,87.89152,-9.108482360839844,306,80.2,3.5566,NORMAL,LOW,17.48,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 87.9 cycles.,"sensor_5, sensor_6, sensor_21"
FD002,218,165.0,225.62122,60.6212158203125,237,87.01,43.3062,NORMAL,LOW,17.32,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 225.6 cycles.,"sensor_20, sensor_6, sensor_5"
FD002,18,99.0,157.00021,58.000213623046875,209,87.15,42.8226,NORMAL,LOW,17.13,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 157.0 cycles.,"sensor_10, sensor_12, sensor_7"
FD004,169,179.0,170.84653,-8.153472900390625,227,87.39,42.0284,NORMAL,LOW,16.81,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 170.8 cycles.,"sensor_6, sensor_5, sensor_12"
FD002,24,77.0,91.08784,14.08783721923828,191,81.37,5.8874,NORMAL,LOW,16.81,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 91.1 cycles.,"sensor_5, sensor_6, sensor_21"
FD002,172,107.0,92.35158,-14.648422241210938,174,81.72,7.1597,NORMAL,LOW,16.69,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 92.4 cycles.,"sensor_5, sensor_6, sensor_1"
FD001,67,77.0,137.22894,60.22894287109375,313,87.71,40.9723,NORMAL,LOW,16.39,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 137.2 cycles.,"sensor_8, sensor_15, sensor_11"
FD004,233,110.0,91.164604,-18.83539581298828,289,81.72,4.867,NORMAL,LOW,16.36,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 91.2 cycles.,"sensor_5, sensor_6, sensor_21"
FD004,115,139.0,112.53056,-26.469436645507812,131,86.22,31.4046,NORMAL,LOW,16.3,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 112.5 cycles.,"sensor_16, sensor_1, sensor_10"
FD004,152,88.0,122.80941,34.809410095214844,262,87.81,40.6358,NORMAL,LOW,16.25,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 122.8 cycles.,"sensor_16, sensor_3, sensor_8"
FD002,202,68.0,105.85862,37.858619689941406,197,84.93,22.7497,NORMAL,LOW,16.17,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 105.9 cycles.,"sensor_16, sensor_2, sensor_1"
FD003,4,120.0,136.03133,16.031326293945312,272,88.01,39.9636,NORMAL,LOW,15.99,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 136.0 cycles.,"sensor_8, sensor_14, sensor_13"
FD001,75,113.0,101.56761,-11.432388305664062,229,84.18,16.8824,NORMAL,LOW,15.97,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 101.6 cycles.,"sensor_7, sensor_14, sensor_17"
FD004,229,120.0,231.74467,111.7446746826172,280,88.04,39.8766,NORMAL,LOW,15.95,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 231.7 cycles.,"sensor_1, sensor_2, sensor_16"
FD002,201,111.0,170.58224,59.582244873046875,191,88.19,39.3571,NORMAL,LOW,15.74,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 170.6 cycles.,"sensor_1, sensor_5, sensor_16"
FD001,83,137.0,132.72556,-4.274444580078125,293,88.22,39.2807,NORMAL,LOW,15.71,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 132.7 cycles.,"sensor_17, sensor_21, sensor_3"
FD003,69,100.0,141.15565,41.15565490722656,170,88.22,39.2516,NORMAL,LOW,15.7,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 141.2 cycles.,"sensor_15, sensor_2, sensor_9"
FD003,91,81.0,140.23566,59.23565673828125,156,88.28,39.0736,NORMAL,LOW,15.63,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 140.2 cycles.,"sensor_3, sensor_12, sensor_2"
FD002,219,73.0,100.6431,27.643096923828125,156,84.29,14.7343,NORMAL,LOW,15.57,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 100.6 cycles.,"sensor_5, sensor_1, sensor_6"
FD003,15,108.0,157.677,49.677001953125,202,88.33,38.8835,NORMAL,LOW,15.55,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 157.7 cycles.,"sensor_17, sensor_3, sensor_4"
FD004,112,66.0,94.78128,28.781280517578125,340,83.23,6.8768,NORMAL,LOW,15.36,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 94.8 cycles.,"sensor_5, sensor_6, sensor_20"
FD002,145,98.0,131.25655,33.25654602050781,251,88.6,37.9881,NORMAL,LOW,15.2,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 131.3 cycles.,"sensor_21, sensor_20, sensor_5"
FD002,228,126.0,145.00725,19.007247924804688,262,88.62,37.9341,NORMAL,LOW,15.17,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 145.0 cycles.,"sensor_20, sensor_21, sensor_5"
FD002,166,188.0,97.63398,-90.36602020263672,204,84.02,9.7788,NORMAL,LOW,15.09,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 97.6 cycles.,"sensor_5, sensor_1, sensor_6"
FD004,232,184.0,170.09892,-13.901077270507812,273,88.93,36.8855,NORMAL,LOW,14.75,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 170.1 cycles.,"sensor_5, sensor_1, sensor_6"
FD002,86,194.0,105.15566,-88.8443374633789,190,85.91,18.1142,NORMAL,LOW,14.67,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 105.2 cycles.,"sensor_5, sensor_6, sensor_21"
FD004,104,120.0,247.71375,127.7137451171875,203,89.08,36.4022,NORMAL,LOW,14.56,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 247.7 cycles.,"sensor_16, sensor_10, sensor_4"
FD004,63,184.0,132.46948,-51.530517578125,170,89.16,36.1443,NORMAL,LOW,14.46,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 132.5 cycles.,"sensor_5, sensor_6, sensor_21"
FD003,74,117.0,232.83856,115.83856201171876,193,89.22,35.9426,NORMAL,LOW,14.38,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 232.8 cycles.,"sensor_15, sensor_21, sensor_9"
FD002,217,86.0,158.0171,72.01710510253906,162,89.36,35.4545,NORMAL,LOW,14.18,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 158.0 cycles.,"sensor_2, sensor_1, sensor_16"
FD001,87,116.0,151.925,35.92500305175781,178,89.36,35.4564,NORMAL,LOW,14.18,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 151.9 cycles.,"sensor_8, sensor_13, sensor_14"
FD004,9,99.0,109.04889,10.04888916015625,334,87.16,21.5204,NORMAL,LOW,14.08,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 109.0 cycles.,"sensor_5, sensor_1, sensor_6"
FD004,60,139.0,130.66106,-8.338943481445312,218,89.45,35.1745,NORMAL,LOW,14.07,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 130.7 cycles.,"sensor_5, sensor_6, sensor_1"
FD002,170,182.0,121.18506,-60.81494140625,179,89.88,33.7488,NORMAL,LOW,13.5,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 121.2 cycles.,"sensor_13, sensor_21, sensor_20"
FD004,243,118.0,187.38464,69.3846435546875,327,89.99,33.3605,NORMAL,LOW,13.34,CONTINUE MONITORING,Continue normal monitoring. Predicted RUL is 187.4 cycles.,"sensor_5, sensor_6, sensor_1"
